MS SubClass,Lot Frontage,Lot Area,Street,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,EQ_EC,BQ_BC
60,68.0,9179,1,3,3,7,5,1999,158.0,4,3,4,3,1,6,633.0,1,0.0,240.0,873.0,5,908,0,1.0,0.0,2,1,3,1,7,0,1999.0,588.0,3,3,0,88,0,0,0,0,0,6,2008,193000,12,12
70,79.0,11526,1,3,2,6,7,1994,0.0,3,3,5,3,1,1,0.0,1,0.0,588.0,588.0,2,748,384,0.0,0.0,2,0,3,1,11,1,1993.0,672.0,3,3,431,0,0,0,0,0,0,9,2008,191000,9,15
30,70.0,5684,1,4,3,6,8,2005,0.0,3,3,3,3,1,1,0.0,1,0.0,813.0,813.0,5,0,0,0.0,0.0,1,0,2,1,5,0,1932.0,270.0,2,2,0,113,0,0,0,0,0,6,2006,110000,9,9
20,80.0,9600,1,4,3,5,6,1956,0.0,3,3,3,3,1,3,504.0,1,0.0,546.0,1050.0,4,0,0,0.0,0.0,1,0,2,1,5,0,1956.0,338.0,3,3,0,0,0,0,0,0,0,6,2009,128900,9,9
60,114.0,17242,1,3,3,9,5,1994,738.0,4,4,5,3,4,3,292.0,6,1393.0,48.0,1733.0,5,1567,0,1.0,0.0,3,1,4,1,11,1,1993.0,959.0,3,3,870,86,0,0,210,0,0,5,2006,584500,16,15
20,75.0,10215,1,4,3,4,5,1954,132.0,3,3,3,3,1,5,492.0,1,0.0,372.0,864.0,5,0,0,0.0,0.0,1,0,3,1,5,0,1954.0,248.0,3,3,0,0,0,0,0,0,0,2,2007,111000,9,9
50,60.0,8550,1,4,3,5,5,1950,0.0,3,3,2,3,1,1,0.0,1,0.0,750.0,750.0,3,356,0,0.0,0.0,1,0,4,1,7,0,1965.0,576.0,3,3,0,0,0,0,0,0,0,10,2007,90000,9,6
160,30.0,3180,1,4,3,6,5,2005,0.0,4,3,4,3,1,6,390.0,1,0.0,210.0,600.0,5,600,0,1.0,0.0,2,1,2,1,5,0,2005.0,480.0,3,3,0,166,0,0,0,0,0,5,2008,165000,12,12
70,52.0,3068,1,4,3,6,8,1993,0.0,3,4,3,3,1,1,0.0,1,0.0,662.0,662.0,5,662,0,0.0,1.0,1,0,3,1,6,0,1920.0,180.0,3,3,0,0,112,0,0,0,0,2,2010,122000,12,9
60,104.0,13518,1,4,3,9,5,2009,860.0,5,3,5,3,1,1,0.0,1,0.0,1926.0,1926.0,5,1174,0,0.0,0.0,3,1,4,1,11,2,2009.0,820.0,3,3,144,78,0,0,0,0,0,7,2009,485000,15,15
50,90.0,33120,1,1,3,6,5,1962,0.0,3,3,3,3,1,1,0.0,1,0.0,1595.0,1595.0,3,875,0,0.0,0.0,2,0,5,1,8,1,1962.0,576.0,3,3,0,0,0,0,0,0,0,10,2006,220000,9,9
20,107.0,11362,1,3,3,8,5,2005,42.0,4,3,5,3,2,6,1039.0,1,0.0,797.0,1836.0,5,0,0,1.0,0.0,2,0,3,1,7,1,2004.0,862.0,3,3,125,185,0,0,0,0,0,3,2009,280000,12,15
20,92.0,10845,1,3,3,8,5,2004,504.0,4,3,4,3,2,6,1149.0,1,0.0,454.0,1603.0,5,0,0,1.0,0.0,2,0,2,1,7,1,2003.0,732.0,3,3,216,28,0,0,0,0,0,6,2008,284000,12,12
20,80.0,9760,1,4,2,6,7,1984,218.0,3,3,3,3,4,4,717.0,2,263.0,415.0,1395.0,3,0,0,1.0,0.0,1,0,2,1,7,1,1963.0,440.0,3,3,657,0,113,0,240,0,0,5,2010,192000,9,9
70,66.0,3960,1,4,3,7,8,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,502.0,502.0,3,502,0,0.0,0.0,1,0,2,1,5,1,1930.0,200.0,2,3,280,0,68,0,0,0,0,7,2006,105000,9,9
20,70.0,9100,1,4,3,7,5,2005,0.0,4,3,4,3,1,6,24.0,1,0.0,1836.0,1860.0,5,0,0,0.0,0.0,2,0,3,1,8,1,2004.0,484.0,3,3,120,33,0,0,0,0,0,10,2006,216837,12,12
20,80.0,9600,1,4,3,5,6,1960,203.0,2,2,3,3,1,3,658.0,1,0.0,638.0,1296.0,3,0,0,0.0,0.0,2,0,3,1,6,0,1960.0,450.0,3,3,0,22,0,0,0,0,0,2,2008,141500,4,9
20,57.0,9764,1,3,3,5,7,2003,0.0,3,3,3,3,1,4,702.0,1,0.0,192.0,894.0,5,0,0,1.0,0.0,1,0,3,1,5,0,1967.0,450.0,3,3,0,0,0,0,0,0,0,5,2008,130000,9,9
20,66.0,12778,1,4,3,5,6,2003,0.0,3,3,3,3,1,6,658.0,1,0.0,350.0,1008.0,5,0,0,1.0,0.0,1,0,2,1,4,0,1952.0,280.0,3,3,0,154,0,0,0,0,0,1,2006,139500,9,9
20,60.0,8172,1,4,3,4,5,1955,0.0,3,3,3,3,1,5,682.0,1,0.0,182.0,864.0,3,0,0,1.0,0.0,1,0,3,1,5,0,1996.0,528.0,3,3,196,0,0,0,0,0,0,10,2007,79275,9,9
20,64.0,9037,1,3,3,8,5,2006,32.0,4,3,4,3,3,6,428.0,1,0.0,1048.0,1476.0,5,0,0,0.0,0.0,2,0,2,1,6,1,2006.0,472.0,3,3,120,33,0,0,0,0,0,12,2007,265900,12,12
30,52.0,6292,1,4,3,6,5,1950,0.0,3,3,4,3,2,3,384.0,1,0.0,384.0,768.0,3,0,0,0.0,0.0,1,0,2,1,4,0,1925.0,160.0,2,3,0,141,0,0,0,0,0,4,2008,91000,9,12
60,85.0,11900,1,4,3,5,6,1977,157.0,3,3,4,3,1,5,400.0,1,0.0,722.0,1122.0,5,988,0,1.0,0.0,2,1,3,1,6,1,1977.0,567.0,3,3,0,176,0,0,200,0,0,7,2009,185000,9,12
20,70.0,7945,1,4,3,5,6,1959,0.0,3,3,3,3,1,5,179.0,4,506.0,465.0,1150.0,5,0,0,1.0,0.0,1,0,3,1,6,0,1959.0,300.0,3,3,0,0,0,0,0,0,0,5,2006,141000,9,9
60,134.0,16659,1,3,3,8,5,2008,0.0,4,3,4,3,1,1,0.0,1,0.0,1582.0,1582.0,5,570,0,0.0,0.0,2,1,3,1,7,1,2007.0,728.0,3,3,0,368,0,0,0,0,0,6,2007,260116,12,12
30,50.0,9340,1,4,3,4,6,1950,0.0,3,3,3,3,1,3,344.0,1,0.0,328.0,672.0,3,0,0,1.0,0.0,1,0,2,1,4,0,1941.0,234.0,3,3,0,113,0,0,0,0,0,8,2009,113000,9,9
30,80.0,8480,1,4,3,5,6,1950,0.0,3,4,3,3,1,4,700.0,1,0.0,93.0,793.0,3,0,0,1.0,0.0,1,0,2,1,4,0,1945.0,240.0,3,3,0,0,0,0,0,0,0,8,2009,113000,12,9
80,65.0,6305,1,4,3,6,6,1975,0.0,3,3,3,3,3,5,528.0,1,0.0,480.0,1008.0,3,0,0,1.0,0.0,1,0,3,1,5,1,1975.0,352.0,3,3,0,0,0,0,0,0,0,6,2010,125200,9,9
60,82.0,9709,1,3,3,8,5,2007,120.0,5,3,5,3,4,6,778.0,1,0.0,140.0,918.0,5,1142,0,1.0,0.0,2,1,3,1,8,2,2007.0,786.0,3,3,172,104,0,0,0,0,0,9,2007,319500,15,15
50,60.0,10930,1,4,3,5,6,1950,0.0,3,3,3,3,1,4,580.0,1,0.0,333.0,913.0,3,510,0,1.0,0.0,1,1,3,1,6,1,1962.0,288.0,3,3,0,0,0,0,0,0,0,4,2008,140000,9,9
60,74.0,8899,1,4,3,8,5,2007,108.0,5,3,4,3,3,6,40.0,1,0.0,908.0,948.0,5,1140,0,0.0,0.0,2,1,4,1,10,1,2007.0,656.0,3,3,100,24,0,0,0,0,0,6,2008,250000,15,12
60,65.0,10237,1,4,3,6,5,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,768.0,768.0,5,768,0,0.0,0.0,2,1,3,1,6,1,2005.0,400.0,3,3,100,38,0,0,0,0,0,6,2007,176000,12,12
20,80.0,9736,1,4,3,6,6,1969,289.0,3,3,3,3,1,4,668.0,3,138.0,525.0,1331.0,4,0,0,0.0,0.0,1,0,4,1,8,3,1957.0,464.0,3,3,0,0,0,0,0,0,0,4,2007,174850,9,9
160,24.0,2364,1,4,3,6,5,1978,0.0,3,3,4,3,1,5,320.0,1,0.0,484.0,804.0,3,744,0,0.0,1.0,2,1,3,1,7,1,1978.0,440.0,3,3,108,0,0,0,0,0,0,7,2009,147000,9,12
120,55.0,7892,1,4,3,6,5,1979,0.0,3,3,4,3,1,1,0.0,1,0.0,918.0,918.0,3,0,0,0.0,0.0,2,0,2,1,5,1,1979.0,264.0,3,3,28,0,0,0,0,0,0,4,2010,99500,9,12
60,95.0,12350,1,4,3,9,5,2009,0.0,4,3,5,3,1,6,986.0,1,0.0,379.0,1365.0,5,1325,0,1.0,0.0,2,1,3,1,8,1,2009.0,864.0,3,3,0,197,0,0,0,0,0,7,2009,398800,12,15
60,62.0,7917,1,4,3,6,5,2000,0.0,3,3,4,3,1,1,0.0,1,0.0,953.0,953.0,5,694,0,0.0,0.0,2,1,3,1,7,1,1999.0,460.0,3,3,0,40,0,0,0,0,0,8,2007,175000,9,12
20,60.0,7200,1,4,3,5,7,1954,0.0,3,3,3,3,1,1,0.0,1,0.0,825.0,825.0,3,0,0,0.0,1.0,1,0,2,1,4,0,1954.0,350.0,3,3,0,0,0,0,0,0,0,7,2008,109500,9,9
60,105.0,11025,1,4,2,8,5,1993,692.0,4,3,5,3,4,6,1118.0,1,0.0,216.0,1334.0,5,1306,0,1.0,0.0,2,1,3,1,9,3,1992.0,888.0,3,3,177,208,186,0,0,0,0,10,2006,334000,12,15
20,65.0,7832,1,4,3,5,5,1968,0.0,3,3,3,3,1,6,775.0,1,0.0,89.0,864.0,5,0,0,1.0,0.0,1,0,2,1,4,0,1969.0,280.0,3,3,226,0,0,0,0,0,0,5,2010,137250,9,9
60,134.0,19378,1,3,3,7,5,2006,456.0,4,3,4,3,2,6,57.0,1,0.0,1335.0,1392.0,5,1070,0,1.0,0.0,2,1,4,1,9,1,2006.0,576.0,3,3,239,132,0,168,0,0,0,3,2006,320000,12,12
30,60.0,7200,1,4,3,5,7,1992,294.0,3,4,3,3,1,4,510.0,1,0.0,278.0,788.0,3,0,0,1.0,0.0,1,0,2,1,4,2,1940.0,240.0,3,3,0,0,154,0,0,0,0,2,2010,119000,12,9
60,69.0,7590,1,4,3,5,5,1962,288.0,3,3,3,3,1,5,540.0,1,0.0,324.0,864.0,3,936,0,0.0,0.0,2,0,4,1,8,1,1962.0,264.0,3,3,0,168,0,0,0,0,0,7,2007,169500,9,9
120,44.0,3843,1,3,2,8,5,2008,186.0,5,3,5,3,4,6,1476.0,1,0.0,120.0,1596.0,5,0,0,1.0,1.0,2,0,2,1,5,1,2007.0,525.0,3,3,162,53,0,153,0,0,0,8,2008,294464,15,15
60,85.0,11075,1,4,3,6,5,1969,0.0,3,3,2,3,2,5,500.0,2,276.0,176.0,952.0,3,1020,0,0.0,0.0,2,1,4,1,9,2,1969.0,576.0,3,3,280,0,0,0,0,0,0,6,2008,206900,9,6
60,76.0,10142,1,3,3,7,5,2004,0.0,4,3,4,3,1,6,656.0,1,0.0,300.0,956.0,5,1128,0,1.0,0.0,2,1,4,1,8,0,2004.0,618.0,3,3,0,45,0,0,0,0,0,1,2010,233000,12,12
30,56.0,7741,1,4,3,6,5,1950,0.0,3,3,3,2,1,4,143.0,3,72.0,817.0,1032.0,4,0,0,0.0,0.0,1,0,2,1,5,0,1995.0,280.0,3,3,0,0,112,0,0,0,0,6,2006,108000,9,6
60,65.0,8139,1,4,3,6,5,1996,119.0,3,3,4,3,1,5,476.0,1,0.0,204.0,680.0,4,790,0,0.0,0.0,2,1,3,1,7,1,1995.0,420.0,3,3,192,49,0,0,0,0,0,10,2008,165000,9,12
20,45.0,8982,1,3,3,5,5,1977,0.0,3,3,4,3,3,5,539.0,1,0.0,501.0,1040.0,3,0,0,0.0,0.0,1,1,3,1,5,0,1977.0,748.0,3,3,0,0,0,0,0,0,0,1,2007,134900,9,12
45,51.0,6120,1,4,3,5,7,1950,0.0,4,3,3,3,1,1,0.0,1,0.0,884.0,884.0,5,0,0,0.0,0.0,1,0,2,1,5,0,1939.0,240.0,3,3,0,0,136,0,0,0,0,7,2007,113000,12,9
20,70.0,16561,1,2,2,5,5,1996,0.0,3,3,4,3,1,5,549.0,1,0.0,548.0,1097.0,5,0,0,1.0,0.0,1,1,3,1,6,0,1996.0,242.0,3,3,306,0,0,0,0,0,0,7,2007,147900,9,12
160,24.0,2308,1,4,3,6,6,1975,0.0,3,3,4,3,1,5,286.0,2,294.0,275.0,855.0,4,601,0,0.0,0.0,2,1,4,1,7,0,1975.0,460.0,3,3,0,0,0,0,0,0,0,5,2008,143000,9,12
50,52.0,6240,1,4,3,6,6,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,816.0,816.0,3,0,360,0.0,0.0,1,0,3,1,6,1,1985.0,528.0,3,3,112,0,0,0,0,0,400,9,2006,114500,9,9
120,64.0,5587,1,3,2,8,5,2008,186.0,5,3,5,3,4,6,1480.0,1,0.0,120.0,1600.0,5,0,0,1.0,1.0,2,0,2,1,5,1,2008.0,482.0,3,3,162,53,0,153,0,0,0,11,2008,392500,15,15
70,66.0,9042,1,4,3,7,9,2006,0.0,5,4,3,4,1,6,275.0,1,0.0,877.0,1152.0,5,1152,0,0.0,0.0,2,0,4,1,9,2,1941.0,252.0,3,3,0,60,0,0,0,0,2500,5,2010,266500,20,12
80,57.0,8923,1,3,3,7,5,1998,0.0,4,3,4,3,1,6,189.0,1,0.0,195.0,384.0,4,631,0,0.0,0.0,2,1,3,1,7,1,1998.0,396.0,3,3,256,0,0,0,0,0,0,2,2009,177500,12,12
20,75.0,12518,1,3,3,5,7,1968,182.0,3,3,3,3,1,5,532.0,1,0.0,476.0,1008.0,4,0,0,0.0,0.0,1,0,3,1,6,0,1968.0,384.0,3,3,144,0,0,0,0,0,0,4,2009,139500,9,9
60,85.0,11069,1,4,3,6,5,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,608.0,608.0,5,788,0,0.0,0.0,2,1,3,1,6,1,2007.0,440.0,3,3,100,36,0,0,0,0,0,7,2009,170000,12,12
60,80.0,8800,1,4,3,6,7,1997,306.0,3,4,3,3,1,5,414.0,1,0.0,431.0,845.0,5,1309,0,0.0,0.0,2,1,5,1,8,1,1964.0,539.0,3,3,0,0,0,0,161,0,0,7,2007,224500,12,9
60,96.0,13262,1,3,3,8,5,2004,186.0,4,3,4,3,1,1,0.0,1,0.0,1082.0,1082.0,5,1295,0,0.0,0.0,3,1,4,1,10,1,2003.0,730.0,3,3,114,40,0,0,0,0,0,6,2009,290000,12,12
20,43.0,12118,1,3,3,7,5,2005,108.0,4,3,5,3,2,1,0.0,1,0.0,1710.0,1710.0,5,0,0,0.0,0.0,2,0,3,1,7,1,2004.0,550.0,3,3,100,48,0,0,180,0,0,4,2009,240000,12,15
20,80.0,9600,1,4,3,5,6,1955,176.0,3,4,3,3,1,4,368.0,1,0.0,710.0,1078.0,5,0,0,1.0,0.0,1,0,2,1,6,0,1955.0,288.0,3,3,0,0,0,0,175,0,0,10,2007,144000,12,9
60,100.0,9500,1,4,3,6,6,1978,272.0,3,3,3,3,1,3,442.0,1,0.0,374.0,816.0,3,850,0,0.0,1.0,1,1,4,1,9,1,1964.0,540.0,3,3,0,52,0,0,0,0,0,6,2007,165000,9,9
120,50.0,7175,1,4,3,6,5,1991,0.0,4,3,4,3,1,1,0.0,1,0.0,1332.0,1332.0,4,0,0,0.0,0.0,2,0,2,1,5,0,1990.0,542.0,3,3,0,60,0,0,0,0,0,2,2009,145000,12,12
20,110.0,14226,1,4,3,8,5,2006,375.0,4,3,4,3,3,1,0.0,1,0.0,1935.0,1935.0,4,0,0,0.0,0.0,2,0,3,1,9,1,2006.0,895.0,3,3,315,45,0,0,0,0,0,7,2007,395000,12,12
160,24.0,2760,1,4,3,6,5,1973,514.0,3,3,3,3,1,1,0.0,1,0.0,525.0,525.0,3,567,0,0.0,0.0,1,1,3,1,6,0,1973.0,440.0,3,3,0,0,0,0,0,0,0,12,2006,105500,9,9
60,85.0,11050,1,4,3,8,5,1999,0.0,4,3,4,3,1,6,615.0,1,0.0,434.0,1049.0,5,880,0,1.0,0.0,2,1,3,1,8,1,1998.0,741.0,3,3,0,70,0,0,0,0,0,5,2010,254900,12,12
20,60.0,7200,1,4,3,5,3,1950,0.0,3,3,3,3,1,2,432.0,1,0.0,432.0,864.0,2,0,0,0.0,0.0,1,1,3,1,6,1,1950.0,357.0,3,3,0,171,0,0,0,0,0,11,2007,102000,9,9
60,79.0,12420,1,4,3,7,5,2001,0.0,4,3,4,3,1,6,666.0,1,0.0,278.0,944.0,5,896,0,1.0,0.0,2,1,3,1,6,0,2001.0,622.0,3,3,0,45,0,0,0,0,0,6,2009,230000,12,12
70,51.0,6120,1,4,3,5,8,2004,0.0,3,3,3,3,2,1,0.0,1,0.0,939.0,939.0,5,574,0,0.0,0.0,1,1,4,1,8,0,1933.0,180.0,2,2,24,0,150,0,0,0,0,5,2007,137500,9,9
30,55.0,7111,1,3,3,5,7,1983,0.0,4,4,3,3,1,2,406.0,4,273.0,329.0,1008.0,3,0,0,0.0,0.0,1,0,2,1,5,1,1992.0,288.0,3,3,265,0,0,0,0,0,0,7,2008,138000,16,9
80,66.0,19255,1,3,3,6,5,1983,100.0,4,3,4,3,3,3,70.0,6,450.0,0.0,520.0,4,0,0,0.0,0.0,1,1,2,1,5,1,1983.0,576.0,3,3,0,0,0,0,0,0,600,9,2009,156500,12,12
20,70.0,8120,1,4,3,4,7,1970,0.0,3,4,3,3,1,5,191.0,1,0.0,673.0,864.0,5,0,0,0.0,0.0,1,0,3,1,5,0,1994.0,463.0,3,3,0,0,0,0,0,0,0,7,2009,124500,12,9
60,92.0,11952,1,4,3,7,6,1977,0.0,3,3,4,3,1,1,0.0,1,0.0,808.0,808.0,3,808,0,0.0,0.0,2,1,3,1,8,1,1977.0,534.0,3,3,0,0,0,0,276,0,0,11,2007,190000,9,12
20,43.0,3182,1,4,3,7,5,2007,16.0,4,3,4,3,3,1,0.0,1,0.0,1266.0,1266.0,5,0,0,0.0,0.0,2,0,2,1,6,1,2007.0,388.0,3,3,100,16,0,0,0,0,0,3,2008,159895,12,12
70,51.0,9842,1,4,3,5,6,1998,0.0,3,3,3,2,1,1,0.0,1,0.0,612.0,612.0,5,1611,0,0.0,0.0,3,1,4,1,8,0,1998.0,621.0,3,3,183,0,301,0,0,0,0,5,2008,189000,9,6
90,76.0,12436,1,4,3,5,5,1957,0.0,3,3,3,3,1,1,0.0,1,0.0,1824.0,1824.0,2,0,0,0.0,0.0,2,0,5,2,9,0,1958.0,484.0,3,3,0,0,0,0,0,0,0,1,2008,146000,9,9
60,75.0,12192,1,3,3,7,5,2001,0.0,4,3,4,3,1,6,663.0,1,0.0,265.0,928.0,5,895,0,1.0,0.0,2,1,3,1,6,0,2000.0,626.0,3,3,192,36,0,0,0,0,4500,5,2008,235000,12,12
120,44.0,3842,1,3,2,8,5,2005,186.0,4,3,5,3,4,6,1564.0,1,0.0,30.0,1594.0,5,0,0,1.0,1.0,2,0,2,1,5,1,2004.0,525.0,3,3,128,53,0,0,155,0,0,12,2006,300000,12,15
90,74.0,13101,1,3,3,5,5,1965,108.0,3,3,3,3,1,2,231.0,1,0.0,1497.0,1728.0,3,0,0,0.0,0.0,2,0,6,2,10,0,1987.0,576.0,3,3,0,0,0,0,0,0,0,11,2008,142600,9,9
20,67.0,9808,1,3,3,7,5,2002,110.0,4,3,4,3,1,6,788.0,1,0.0,785.0,1573.0,5,0,0,1.0,0.0,2,0,3,1,6,0,2002.0,544.0,3,3,0,72,0,0,0,0,0,3,2009,227000,12,12
20,73.0,17227,1,2,2,8,5,2000,158.0,4,3,4,3,4,6,915.0,1,0.0,426.0,1341.0,5,0,0,1.0,0.0,1,1,1,1,5,1,1999.0,482.0,3,3,240,84,0,0,0,0,0,1,2007,246900,12,12
70,60.0,5280,1,4,3,4,7,1950,0.0,3,3,1,2,1,1,0.0,1,0.0,173.0,173.0,5,536,0,0.0,0.0,1,0,2,1,6,0,1895.0,185.0,2,3,0,123,0,0,0,0,0,7,2008,89000,9,2
50,89.0,11792,1,4,3,4,5,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,744.0,744.0,5,328,0,0.0,0.0,1,0,2,1,5,0,1956.0,480.0,3,2,0,0,0,0,160,0,0,6,2010,64000,9,9
120,40.0,3876,1,3,3,8,5,1978,0.0,4,3,4,3,4,6,652.0,3,526.0,48.0,1226.0,3,0,0,1.0,0.0,1,0,1,1,4,1,1978.0,484.0,3,3,133,60,0,0,0,0,0,7,2006,170000,12,12
60,107.0,13891,1,4,3,9,5,2009,424.0,5,3,5,3,4,1,0.0,1,0.0,1734.0,1734.0,5,1088,0,0.0,0.0,3,1,4,1,12,1,2009.0,1020.0,3,3,52,170,0,0,192,0,0,1,2009,582933,15,15
30,50.0,6000,1,4,3,6,6,1980,0.0,3,4,3,3,1,4,397.0,1,0.0,706.0,1103.0,4,0,0,0.0,0.0,1,0,2,1,5,1,1976.0,440.0,3,3,166,120,0,0,0,0,0,7,2006,110500,12,9
20,80.0,8240,1,4,3,6,6,1960,198.0,3,3,3,3,1,1,0.0,1,0.0,1179.0,1179.0,4,0,0,0.0,0.0,1,0,2,1,5,0,1960.0,622.0,3,3,0,0,0,0,0,0,0,6,2007,110000,9,9
60,85.0,10625,1,4,3,7,5,2004,292.0,4,3,4,3,1,6,866.0,1,0.0,132.0,998.0,5,1040,0,1.0,0.0,2,1,3,1,8,1,2003.0,871.0,3,3,320,62,0,0,0,0,0,8,2008,284000,12,12
60,70.0,9247,1,3,3,6,6,1962,318.0,3,3,3,3,1,3,319.0,1,0.0,539.0,858.0,5,858,0,0.0,0.0,1,1,4,1,8,1,1962.0,490.0,3,3,0,84,0,0,120,0,0,3,2008,171000,9,9
60,96.0,10628,1,3,3,7,5,2004,0.0,4,3,4,3,4,1,0.0,1,0.0,835.0,835.0,5,941,0,0.0,0.0,2,1,3,1,8,0,2004.0,478.0,3,3,146,91,0,0,0,0,0,1,2009,193000,12,12
70,54.0,9399,1,4,3,7,8,1950,0.0,3,3,3,3,2,1,0.0,1,0.0,818.0,818.0,3,818,0,0.0,0.0,1,1,4,1,7,1,1919.0,288.0,2,3,0,0,212,0,0,0,0,9,2006,167000,9,9
20,60.0,7200,1,4,3,4,5,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,576.0,576.0,5,0,0,0.0,0.0,1,0,2,1,5,0,1952.0,528.0,3,3,0,0,0,0,115,0,0,8,2006,105000,9,9
20,78.0,10264,1,3,3,7,5,1999,183.0,4,3,4,3,3,5,1162.0,1,0.0,426.0,1588.0,5,0,0,0.0,0.0,2,0,3,1,6,0,1999.0,472.0,3,3,158,29,0,0,0,0,0,8,2006,214000,12,12
80,81.0,10530,1,4,3,6,6,2000,248.0,3,3,3,2,1,5,548.0,1,0.0,127.0,675.0,3,766,0,0.0,0.0,3,0,3,1,8,1,1975.0,485.0,3,3,48,28,0,0,0,0,0,6,2006,184500,9,6
50,50.0,6000,1,4,3,3,7,2002,0.0,3,4,3,3,1,5,331.0,1,0.0,318.0,649.0,5,504,0,0.0,0.0,1,1,2,1,6,0,1981.0,308.0,3,3,0,176,0,0,0,0,0,6,2007,120000,12,9
60,70.0,7703,1,4,3,6,6,1992,0.0,4,4,4,4,1,6,52.0,3,364.0,400.0,816.0,5,897,0,0.0,0.0,2,1,3,1,6,0,1992.0,528.0,3,3,0,91,0,0,168,0,0,11,2009,171500,16,16
160,35.0,4251,1,3,3,7,5,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,625.0,625.0,5,625,0,0.0,0.0,2,1,2,1,5,0,2006.0,528.0,3,3,0,54,0,0,0,0,0,6,2007,164700,12,12
60,88.0,12128,1,3,3,6,4,1989,232.0,4,3,4,3,1,5,549.0,1,0.0,319.0,868.0,5,1246,0,0.0,0.0,2,1,4,1,9,1,1989.0,506.0,3,3,0,245,0,0,168,0,0,11,2006,209000,12,12
20,70.0,8680,1,4,3,5,7,1960,0.0,3,3,3,3,1,1,0.0,1,0.0,894.0,894.0,3,0,0,0.0,0.0,1,0,3,1,5,0,1965.0,312.0,3,3,0,0,0,0,0,0,0,1,2007,117600,9,9
50,80.0,9600,1,4,3,6,8,2005,0.0,3,4,3,3,1,4,120.0,1,0.0,736.0,856.0,5,556,0,0.0,0.0,1,1,3,1,6,0,1950.0,271.0,3,3,0,0,0,0,0,0,0,9,2009,140000,12,9
20,91.0,11778,1,4,3,9,5,2008,402.0,5,3,5,3,3,6,1153.0,1,0.0,598.0,1751.0,5,0,0,1.0,0.0,2,1,3,1,8,2,2008.0,874.0,3,3,216,36,0,0,0,0,0,12,2008,395039,15,15
20,91.0,11024,1,3,3,7,5,2006,118.0,4,3,4,3,3,1,0.0,1,0.0,1400.0,1400.0,5,0,0,0.0,0.0,2,0,3,1,6,0,2005.0,612.0,3,3,144,55,0,0,0,0,0,10,2006,186800,12,12
30,60.0,10800,1,4,3,4,6,2007,0.0,3,3,3,3,1,1,0.0,1,0.0,656.0,656.0,3,0,0,0.0,0.0,2,0,4,1,5,0,1928.0,216.0,2,2,0,0,0,0,0,0,0,8,2007,64500,9,9
120,25.0,4835,1,3,3,7,5,2005,0.0,4,3,5,3,3,6,1298.0,1,0.0,190.0,1488.0,5,0,0,1.0,0.0,2,0,2,1,6,1,2004.0,506.0,3,3,168,50,0,0,0,0,0,3,2010,260000,12,15
20,53.0,3710,1,4,3,7,5,2007,16.0,4,3,4,3,3,1,0.0,1,0.0,1266.0,1266.0,5,0,0,0.0,0.0,2,0,2,1,6,1,2007.0,388.0,3,3,100,16,0,0,0,0,0,8,2007,185485,12,12
30,51.0,6120,1,4,3,5,7,1993,0.0,3,3,3,3,1,4,209.0,1,0.0,506.0,715.0,3,0,0,1.0,0.0,1,0,2,1,5,0,1931.0,180.0,2,3,48,0,0,0,0,0,0,11,2009,105000,9,9
80,80.0,9600,1,4,3,6,7,1994,360.0,4,4,3,3,1,1,0.0,1,0.0,528.0,528.0,5,761,0,0.0,0.0,2,1,3,1,7,1,1976.0,512.0,3,3,113,100,0,0,0,0,0,8,2007,187000,16,9
20,91.0,14145,1,4,3,7,7,1998,0.0,4,3,4,3,2,5,213.0,1,0.0,995.0,1208.0,5,0,0,1.0,0.0,2,0,3,1,8,0,1984.0,440.0,3,3,108,45,0,0,0,0,400,5,2006,202500,12,12
20,70.0,9926,1,3,3,7,5,2006,210.0,4,3,4,3,2,6,1178.0,1,0.0,436.0,1614.0,5,0,0,1.0,0.0,2,0,3,1,7,0,2005.0,878.0,3,3,100,38,0,0,0,0,0,5,2007,245700,12,12
160,50.0,8012,1,4,3,6,5,1980,0.0,3,3,3,3,1,1,0.0,1,0.0,630.0,630.0,5,636,0,0.0,0.0,1,1,2,1,5,2,1980.0,283.0,3,3,340,0,0,0,0,0,0,7,2007,128000,9,9
